iteration,max return,median return,avg return,min return,std return,avg rollout len,num total samples,explained var critic,loss improv critic,avg grad norm critic,loss after,KL(old_new),avg expl strat std,expl strat entropy,avg grad norm policy
102,869.4781,714.1298,556.7674,-217.712,373.9624,1000.0,1030000,0.9610000252723694,13.988699913024902,1.0,-1.9157999753952026,0.0017999999690800905,0.4316999912261963,-3.6424999237060547,0.8344
103,764.111,679.9981,516.9803,-368.8374,375.9485,1000.0,1040000,0.9570000171661377,17.348800659179688,1.0,-1.19159996509552,0.00139999995008111,0.42879998683929443,-3.6819000244140625,0.8917
104,793.6206,678.9142,563.1121,-318.1081,313.7965,1000.0,1050000,0.9491000175476074,17.307600021362305,1.0,-1.923699975013733,0.0017000000225380063,0.4242999851703644,-3.745300054550171,0.95
105,842.1863,85.105,190.4911,-530.9057,475.2428,1000.0,1060000,0.9742000102996826,46.190101623535156,1.0,-0.3319999873638153,0.0015999999595806003,0.42340001463890076,-3.7581000328063965,0.99
106,868.4821,724.5003,420.9667,-424.7772,513.0112,1000.0,1070000,0.9686999917030334,16.942899703979492,1.0,-1.267899990081787,0.0017000000225380063,0.4203000068664551,-3.801300048828125,0.9197
107,803.3591,382.6281,282.6561,-454.8871,489.1967,1000.0,1080000,0.9678999781608582,11.996399879455566,1.0,-0.4569000005722046,0.00139999995008111,0.42080000042915344,-3.7939000129699707,0.9712
108,909.9582,788.3845,450.8696,-332.877,480.6228,1000.0,1090000,0.9660999774932861,40.46179962158203,1.0,-0.6182000041007996,0.0017000000225380063,0.41819998621940613,-3.8306000232696533,0.9558
109,870.3157,360.1471,363.3484,-247.9127,396.3837,1000.0,1100000,0.9617999792098999,39.524898529052734,1.0,-0.08009999990463257,0.0017999999690800905,0.41589999198913574,-3.8626999855041504,0.9693
110,837.5182,721.5623,464.8456,-382.8377,411.2121,1000.0,1110000,0.9682000279426575,14.179800033569336,1.0,-1.0601999759674072,0.001500000013038516,0.4138000011444092,-3.8917999267578125,0.9554
111,915.7692,822.3348,727.4204,-188.7341,307.6879,1000.0,1120000,0.9369999766349792,33.18709945678711,1.0,-2.698199987411499,0.0017000000225380063,0.4099000096321106,-3.9488000869750977,0.9181
112,853.1435,775.5436,590.7825,-485.7726,414.7481,1000.0,1130000,0.9602000117301941,15.48289966583252,1.0,-1.48580002784729,0.0015999999595806003,0.40880000591278076,-3.9693000316619873,0.9776
113,902.3302,735.1545,593.8121,11.94,331.342,1000.0,1140000,0.9602000117301941,22.619800567626953,1.0,-1.5698000192642212,0.0015999999595806003,0.40529999136924744,-4.020699977874756,0.9621
114,937.2809,816.3795,623.0711,-324.1238,464.4277,1000.0,1150000,0.9664000272750854,16.982900619506836,1.0,-1.9881000518798828,0.0012000000569969416,0.40549999475479126,-4.020299911499023,0.9401
115,951.5002,809.8698,530.6291,-387.5381,494.41,1000.0,1160000,0.9646000266075134,20.925199508666992,1.0,-1.4519000053405762,0.00139999995008111,0.4050000011920929,-4.02839994430542,0.9971
116,918.4732,882.761,874.06,801.9108,33.6523,1000.0,1170000,0.19009999930858612,28.419099807739258,1.0,-3.0071001052856445,0.0020000000949949026,0.40130001306533813,-4.083700180053711,0.9434
117,907.7989,826.4497,596.9257,-180.4641,396.5653,1000.0,1180000,0.9660999774932861,16.853099822998047,1.0,-1.372499942779541,0.0017000000225380063,0.3961000144481659,-4.162099838256836,0.9811
118,945.3671,828.76,579.7672,-336.6927,429.5919,1000.0,1190000,0.96670001745224,20.381900787353516,1.0,-1.5932999849319458,0.0017000000225380063,0.3928999900817871,-4.2118000984191895,0.9818
