iteration,curr policy return,max return,median return,min return,avg return,std return,avg rollout len,num total samples,min mag policy param,max mag policy param,min expl strat std,avg expl strat std,max expl strat std,expl strat entropy
4745,3006.7402,3095.5015,1346.5859,207.3556,1716.2599,1087.137,605.802,306286553,-0.1526818871498108,-27.864686965942383,0.009999999776482582,0.16459999978542328,0.33340001106262207,-inf
4746,2941.3635,3041.4609,2804.1006,218.6253,2229.4985,947.2903,789.4752,306366290,-0.15519578754901886,-27.795434951782227,0.009999999776482582,0.16459999978542328,0.33320000767707825,-inf
4747,3010.0733,3075.4375,1928.6447,206.2137,1788.0656,1190.489,626.6337,306429580,-0.1488504409790039,-27.84048843383789,0.009999999776482582,0.16459999978542328,0.3328000009059906,-inf
4748,2982.0018,3086.3838,2817.8897,221.6849,2122.6712,1083.6838,742.4455,306504567,-0.15242013335227966,-27.801557540893555,0.009999999776482582,0.16449999809265137,0.3327000141143799,-inf
4749,3025.8517,3051.9552,988.8614,211.7395,1475.1919,1154.7552,525.6535,306557658,-0.1505577266216278,-27.835887908935547,0.009999999776482582,0.16449999809265137,0.3328999876976013,-inf
4750,2947.0288,3049.8545,2794.9187,221.897,2221.7677,987.81,785.2673,306636970,-0.15519246459007263,-27.766265869140625,0.009999999776482582,0.16439999639987946,0.33239999413490295,-inf
4751,3031.6329,3088.6044,831.0799,217.295,1495.3653,1152.0023,530.5347,306690554,-0.15084843337535858,-27.72732162475586,0.009999999776482582,0.16429999470710754,0.3319999873638153,-inf
4752,2912.509,3071.355,2831.2033,217.9511,2375.0508,885.8656,837.6535,306775157,-0.15492114424705505,-27.778053283691406,0.009999999776482582,0.16429999470710754,0.33230000734329224,-inf
4753,3069.8025,3082.7045,830.3091,219.2179,1536.8579,1184.5362,543.1485,306830015,-0.1471601128578186,-27.648990631103516,0.009999999776482582,0.16419999301433563,0.33149999380111694,-inf
4754,2997.4245,3060.3912,2764.7206,213.7475,1908.3448,1153.6215,676.505,306898342,0.13621306419372559,-27.740840911865234,0.009999999776482582,0.16419999301433563,0.33169999718666077,-inf
4755,2976.2676,3065.6677,2537.0895,222.1566,1880.8861,1059.8337,667.2277,306965732,0.0634092390537262,-27.81642723083496,0.009999999776482582,0.16419999301433563,0.33219999074935913,-inf
4756,2943.8742,3043.638,2814.6937,338.4212,2122.5456,1044.1471,747.9802,307041278,0.08720961213111877,-27.891691207885742,0.009999999776482582,0.16419999301433563,0.33239999413490295,-inf
4757,3025.3833,3049.0093,2780.8327,221.8761,2053.7744,1082.2887,723.7228,307114374,0.10632351040840149,-27.860769271850586,0.009999999776482582,0.16419999301433563,0.3319999873638153,-inf
4758,1317.3523,3055.6615,1260.1198,159.8497,1539.2283,1176.0094,547.8614,307169708,0.13411758840084076,-27.91925621032715,0.009999999776482582,0.16410000622272491,0.3327000141143799,-inf
4759,2953.1944,3050.9141,2810.7266,208.1238,2113.1486,1100.989,746.4455,307245099,0.13746625185012817,-27.98829460144043,0.009999999776482582,0.16410000622272491,0.33219999074935913,-inf
4760,1463.5621,3078.4637,2832.4699,207.2541,1980.1411,1175.5407,689.2475,307314713,-0.14761295914649963,-27.887710571289062,0.009999999776482582,0.16410000622272491,0.33219999074935913,-inf
4761,2987.4697,3101.3107,2710.2552,213.063,1867.2186,1155.2356,657.4752,307381118,-0.14825163781642914,-27.923444747924805,0.009999999776482582,0.16410000622272491,0.33219999074935913,-inf
4762,2972.5129,3095.7861,2662.7712,320.8352,1885.2578,1126.4691,669.505,307448738,-0.14679782092571259,-27.857357025146484,0.009999999776482582,0.16410000622272491,0.33219999074935913,-inf
4763,3056.5802,3100.4311,848.9212,219.7919,1362.3423,1127.3429,491.2178,307498351,-0.14596620202064514,-27.87554359436035,0.009999999776482582,0.16410000622272491,0.33219999074935913,-inf
4764,2894.2146,3074.6534,2843.0422,223.9167,2438.1943,877.9803,857.3663,307584945,-0.14960995316505432,-27.984691619873047,0.009999999776482582,0.16410000622272491,0.33239999413490295,-inf
4765,3077.5586,3113.4266,566.0616,152.8204,1134.1892,1128.7282,414.2178,307626781,-0.13859859108924866,-28.073745727539062,0.009999999776482582,0.164000004529953,0.3319000005722046,-inf
4766,2887.9267,3057.3296,2791.0059,219.2972,2313.4074,931.3754,822.198,307709823,-0.14991426467895508,-28.063596725463867,0.009999999776482582,0.164000004529953,0.3321000039577484,-inf
4767,3032.2407,3103.7399,1436.5293,157.2772,1675.578,1208.1677,591.9109,307769606,-0.1465042233467102,-28.029848098754883,0.009999999776482582,0.164000004529953,0.33239999413490295,-inf
4768,2994.1886,3028.7734,2772.6322,210.2004,1998.2873,1106.5047,705.4851,307840860,-0.1497621238231659,-28.030662536621094,0.009999999776482582,0.164000004529953,0.33230000734329224,-inf
4769,3013.8014,3046.8676,1290.8804,220.2331,1754.9932,1133.3898,616.8812,307903165,-0.14693090319633484,-27.97330665588379,0.009999999776482582,0.164000004529953,0.33230000734329224,-inf
4770,3002.8697,3093.7704,2643.786,209.7351,1802.0292,1145.0095,638.7921,307967683,0.140922412276268,-28.018461227416992,0.009999999776482582,0.1639000028371811,0.3321000039577484,-inf
4771,2969.8728,3045.6903,2815.2715,208.8846,2134.9701,1088.7829,754.9109,308043929,0.11145070195198059,-27.99945831298828,0.009999999776482582,0.1639000028371811,0.3327000141143799,-inf
4772,2985.956,3067.0065,2871.4955,159.0184,2112.7723,1104.3345,735.6733,308118232,0.12264959514141083,-28.04144859313965,0.009999999776482582,0.16380000114440918,0.33250001072883606,-inf
4773,3038.4397,3086.848,878.9772,155.0615,1615.5528,1241.405,570.5644,308175859,-0.07118141651153564,-28.124364852905273,0.009999999776482582,0.16380000114440918,0.33230000734329224,-inf
4774,2960.2705,3068.7768,2824.7867,219.7465,2093.2735,1112.8841,733.5941,308249952,-0.11968420445919037,-28.1265811920166,0.009999999776482582,0.16380000114440918,0.33149999380111694,-inf
4775,664.6172,3070.1316,874.914,157.1445,1543.436,1174.8131,547.901,308305290,-0.10108008980751038,-28.157115936279297,0.009999999776482582,0.16380000114440918,0.33219999074935913,-inf
4776,2984.2328,3077.2616,2822.5854,212.2578,2168.4432,1055.6157,759.9406,308382044,-0.031076446175575256,-28.18294906616211,0.009999999776482582,0.16380000114440918,0.33160001039505005,-inf
4777,3021.8753,3078.9827,1385.4659,221.2117,1791.9462,1131.3036,628.099,308445482,-0.05751250684261322,-28.134740829467773,0.009999999776482582,0.16369999945163727,0.33180001378059387,-inf
4778,3018.3339,3064.6591,2679.6867,212.7691,1864.2278,1128.3436,655.5446,308511692,-0.1459357887506485,-28.106891632080078,0.009999999776482582,0.16369999945163727,0.3314000070095062,-inf
4779,3024.2007,3081.7874,1517.5133,206.9895,1720.7704,1171.0321,611.5248,308573456,0.0011563897132873535,-28.064048767089844,0.009999999776482582,0.16359999775886536,0.3312000036239624,-inf
4780,2933.1305,3090.034,2863.0428,223.5723,2283.4607,986.9039,796.6535,308653918,0.10958609730005264,-28.136510848999023,0.009999999776482582,0.16369999945163727,0.3310999870300293,-inf
4781,3025.2141,3110.5212,2635.7673,160.8861,1776.2873,1179.0547,628.5248,308717399,-0.14408394694328308,-28.24306869506836,0.009999999776482582,0.16359999775886536,0.33090001344680786,-inf
4782,3003.9776,3087.5543,2786.8941,220.7494,1971.7912,1101.3802,693.5842,308787451,-0.1513439118862152,-28.25142478942871,0.009999999776482582,0.16359999775886536,0.3312000036239624,-inf
4783,3022.2602,3080.1289,1798.8975,158.5108,1833.1126,1118.4452,648.901,308852990,-0.15044574439525604,-28.29229164123535,0.009999999776482582,0.16349999606609344,0.3303999900817871,-inf
4784,3028.4486,3067.697,2809.1666,219.8215,1934.4373,1177.3286,677.4356,308921411,-0.14789190888404846,-28.2651424407959,0.009999999776482582,0.16349999606609344,0.33059999346733093,-inf
4785,3033.5637,3071.1152,2687.3454,209.6079,1955.0357,1097.2741,681.1089,308990203,-0.15028016269207,-28.218019485473633,0.009999999776482582,0.16349999606609344,0.3301999866962433,-inf
4786,3050.8475,3060.2204,1017.5263,209.7487,1613.6706,1225.3948,570.5941,309047833,-0.1527741253376007,-28.178707122802734,0.009999999776482582,0.16339999437332153,0.3296999931335449,-inf
4787,2963.1478,3067.5857,2833.726,221.1413,2125.3673,1087.3999,745.7624,309123155,-0.15756668150424957,-28.192378997802734,0.009999999776482582,0.16339999437332153,0.3301999866962433,-inf
4788,3038.6336,3070.7057,1488.552,206.1,1751.8642,1195.1118,614.8317,309185253,-0.14944988489151,-28.186975479125977,0.009999999776482582,0.16339999437332153,0.3296999931335449,-inf
4789,3010.6598,3110.4349,1831.0167,205.2405,1793.1056,1176.2201,629.0099,309248783,-0.1578873097896576,-28.192882537841797,0.009999999776482582,0.16339999437332153,0.3296999931335449,-inf
4790,838.5071,3115.551,1309.8076,154.3813,1661.5383,1224.9261,588.8119,309308253,-0.15427573025226593,-28.185258865356445,0.009999999776482582,0.16329999268054962,0.3294999897480011,-inf
4791,3006.1695,3042.9026,2758.2932,221.9101,2004.7058,1131.4057,706.0594,309379565,0.09514020383358002,-28.115612030029297,0.009999999776482582,0.16329999268054962,0.3294000029563904,-inf
4792,3020.6228,3047.2975,2767.6944,216.9795,1813.7912,1182.5883,639.3168,309444136,0.029400154948234558,-28.114030838012695,0.009999999776482582,0.16329999268054962,0.32919999957084656,-inf
4793,2968.8546,3087.7832,2802.7963,157.9038,1982.7077,1158.2736,700.9307,309514930,0.004896221682429314,-28.1265926361084,0.009999999776482582,0.16329999268054962,0.33009999990463257,-inf
4794,3004.6176,3069.7747,2767.5274,155.4526,1827.1745,1212.0102,642.5743,309579830,0.07951038330793381,-28.10173797607422,0.009999999776482582,0.16329999268054962,0.33009999990463257,-inf
4795,2973.5799,3056.0407,2742.6731,207.3818,1990.0487,1098.8081,706.2079,309651157,-0.15096530318260193,-28.087909698486328,0.009999999776482582,0.1632000058889389,0.33009999990463257,-inf
4796,3019.8381,3068.2862,2789.4173,159.0102,1845.2494,1195.4234,648.7129,309716677,-0.14251454174518585,-28.091249465942383,0.009999999776482582,0.1632000058889389,0.33000001311302185,-inf
4797,2985.6851,3070.535,2820.966,156.6482,1979.103,1107.026,696.802,309787054,-0.14902548491954803,-28.09918785095215,0.009999999776482582,0.1632000058889389,0.33009999990463257,-inf
4798,3017.5613,3059.285,2729.3435,207.5029,1864.6808,1157.9466,655.0891,309853218,-0.14410188794136047,-28.04987144470215,0.009999999776482582,0.163100004196167,0.32989999651908875,-inf
4799,2935.482,3047.4653,2822.87,227.0365,2171.2745,1085.7333,767.4059,309930726,-0.15078915655612946,-28.059118270874023,0.009999999776482582,0.163100004196167,0.3296999931335449,-inf
4800,3045.2623,3074.7616,852.5556,173.8924,1564.2666,1212.4805,551.6931,309986447,-0.14347350597381592,-28.003442764282227,0.009999999776482582,0.16300000250339508,0.33000001311302185,-inf
4801,2975.6691,3062.3387,2843.3695,227.1399,2329.4152,940.1499,815.9604,310068859,-0.14723709225654602,-28.028139114379883,0.009999999776482582,0.16290000081062317,0.32910001277923584,-inf
4802,3051.5338,3088.3957,1252.3469,223.9787,1601.6031,1198.1655,566.2574,310126051,-0.14403505623340607,-28.04698944091797,0.009999999776482582,0.16279999911785126,0.32899999618530273,-inf
4803,2975.9553,3083.6489,2695.9506,207.4621,1962.3412,1087.4166,690.901,310195832,-0.11645836383104324,-27.972047805786133,0.009999999776482582,0.16279999911785126,0.32910001277923584,-inf
4804,3004.9272,3090.1934,2797.418,321.4857,2075.0187,1090.3115,729.9901,310269561,0.02177279442548752,-27.98865509033203,0.009999999776482582,0.16269999742507935,0.3285999894142151,-inf
4805,3061.5565,3079.9826,675.8427,159.3861,1492.5731,1232.6108,529.2178,310323012,-0.09789858013391495,-27.980098724365234,0.009999999776482582,0.16269999742507935,0.32850000262260437,-inf
4806,2981.5385,3076.1332,2843.0898,210.6644,2267.6322,996.1716,792.0297,310403007,-0.004371471703052521,-28.04468536376953,0.009999999776482582,0.16259999573230743,0.3296999931335449,-inf
4807,1308.0487,3069.3796,1285.0015,206.0107,1669.3865,1209.922,591.0792,310462706,-0.05564523860812187,-28.024051666259766,0.009999999776482582,0.16259999573230743,0.3294999897480011,-inf
4808,2985.5574,3059.4644,2750.6951,208.6315,2044.8676,1070.4643,723.6238,310535792,-0.13803142309188843,-27.990331649780273,0.009999999776482582,0.16259999573230743,0.3292999863624573,-inf
4809,1278.2572,3053.3758,2761.5654,155.9261,1847.548,1151.4606,651.4752,310601591,-0.1397457718849182,-28.07701873779297,0.009999999776482582,0.16259999573230743,0.3287999927997589,-inf
4810,2988.3805,3088.0434,2859.2929,205.4994,2139.7535,1041.7962,746.9604,310677034,-0.10551393777132034,-28.121841430664062,0.009999999776482582,0.16259999573230743,0.32839998602867126,-inf
4811,3036.3375,3051.7257,1568.5299,121.7821,1800.9228,1146.6477,634.6832,310741137,-0.07377716898918152,-28.10968780517578,0.009999999776482582,0.16259999573230743,0.3280999958515167,-inf
4812,2978.5338,3065.2299,2753.4349,227.3932,2011.1016,1112.7639,705.2574,310812368,-0.14193940162658691,-28.236555099487305,0.009999999776482582,0.16249999403953552,0.32850000262260437,-inf
4813,2997.9681,3093.0711,1301.0666,208.0601,1709.5339,1123.8131,608.7723,310873854,-0.11476503312587738,-28.21799659729004,0.009999999776482582,0.16249999403953552,0.32829999923706055,-inf
4814,2957.889,3071.2801,2826.703,215.8831,2228.3066,1021.5808,786.1485,310953255,-0.06864353269338608,-28.16788673400879,0.009999999776482582,0.16249999403953552,0.32839998602867126,-inf
4815,3054.7542,3054.7542,1281.9605,210.5518,1637.217,1177.6903,577.4356,311011576,-0.1451335847377777,-28.11424446105957,0.009999999776482582,0.1624000072479248,0.3287000060081482,-inf
4816,2896.5467,3046.8213,2795.9902,203.8517,2137.4237,1090.1944,763.505,311088690,-0.15139472484588623,-28.081064224243164,0.009999999776482582,0.1624000072479248,0.3285999894142151,-inf
4817,347.5878,3076.011,684.7534,211.2404,1490.5612,1197.7274,536.7327,311142900,-0.15013861656188965,-27.989259719848633,0.009999999776482582,0.1624000072479248,0.3287999927997589,-inf
4818,2946.596,3062.1723,2852.4403,345.3827,2387.3119,924.9614,834.4554,311227180,-0.15934918820858002,-28.004161834716797,0.009999999776482582,0.1624000072479248,0.3280999958515167,-inf
4819,1305.8227,3062.5822,874.315,233.657,1448.7713,1126.4449,517.901,311279488,-0.15327908098697662,-28.144939422607422,0.009999999776482582,0.1624000072479248,0.32820001244544983,-inf
4820,2945.9945,3059.0966,2852.1105,221.3772,2380.9516,925.2009,833.9802,311363720,0.005996584892272949,-28.148284912109375,0.009999999776482582,0.1624000072479248,0.3276999890804291,-inf
4821,3025.2403,3090.7047,1291.2262,210.8982,1628.5818,1135.4783,580.1584,311422316,0.14196336269378662,-28.16763687133789,0.009999999776482582,0.1623000055551529,0.32760000228881836,-inf
4822,2942.833,3101.4181,2756.9596,205.8489,2178.813,1041.2952,775.5941,311500651,0.09135261178016663,-28.252553939819336,0.009999999776482582,0.1623000055551529,0.32760000228881836,-inf
4823,1327.9983,3112.6313,681.5627,326.469,1363.158,1119.6396,492.2079,311550364,0.09511987864971161,-28.214462280273438,0.009999999776482582,0.1623000055551529,0.32760000228881836,-inf
4824,2871.9698,3054.6192,2812.7532,207.5969,2305.1298,967.4339,815.8515,311632765,-0.15280231833457947,-28.258146286010742,0.009999999776482582,0.16220000386238098,0.32749998569488525,-inf
4825,3032.7406,3074.799,2748.954,216.3997,1850.7462,1187.1943,653.198,311698738,0.11941761523485184,-28.26578712463379,0.009999999776482582,0.16220000386238098,0.3271999955177307,-inf
4826,3019.1264,3057.9991,2244.473,313.9465,1778.7805,1139.9565,631.2574,311762495,0.14578427374362946,-28.289928436279297,0.009999999776482582,0.16210000216960907,0.32690000534057617,-inf
4827,2932.4198,3020.4802,2828.3765,223.7886,2403.9457,882.5845,851.2376,311848470,0.14596214890480042,-28.366046905517578,0.009999999776482582,0.16210000216960907,0.3273000121116638,-inf
4828,3030.7832,3037.9065,836.2461,202.1834,1477.8208,1164.1731,530.1584,311902016,-0.14693747460842133,-28.26064682006836,0.009999999776482582,0.16210000216960907,0.3273000121116638,-inf
4829,2942.0888,3045.7233,2797.0776,328.7879,2151.454,1062.115,759.9703,311978773,-0.15229223668575287,-28.221324920654297,0.009999999776482582,0.16210000216960907,0.3269999921321869,-inf
4830,3009.6111,3059.9283,2603.4439,342.0419,1784.527,1172.5076,633.2277,312042729,-0.15035247802734375,-28.155210494995117,0.009999999776482582,0.16200000047683716,0.3264999985694885,-inf
4831,2987.9067,3068.2354,2734.6961,214.5053,1906.5331,1157.894,676.2871,312111034,-0.14704099297523499,-28.146453857421875,0.009999999776482582,0.16200000047683716,0.3262999951839447,-inf
4832,2984.2396,3070.1002,2757.3974,203.0584,2086.2258,1079.6434,740.6535,312185840,-0.1475418359041214,-28.11092758178711,0.009999999776482582,0.16189999878406525,0.326200008392334,-inf
4833,3055.5702,3055.5702,1314.8849,217.6061,1677.4336,1154.7499,593.7822,312245812,-0.14249512553215027,-28.21980857849121,0.009999999776482582,0.16189999878406525,0.32670000195503235,-inf
4834,2901.8103,3067.632,2780.8472,321.1623,2353.9344,903.0084,838.2772,312330478,-0.14521333575248718,-28.27402687072754,0.009999999776482582,0.16189999878406525,0.32670000195503235,-inf
4835,1316.3262,3037.9783,679.1325,207.2219,1333.9557,1118.7849,486.1683,312379581,-0.13942919671535492,-28.192584991455078,0.009999999776482582,0.16189999878406525,0.32679998874664307,-inf
4836,2874.7837,3083.4361,2818.0688,204.1987,2521.0387,777.6091,891.8911,312469662,-0.14394642412662506,-28.095556259155273,0.009999999776482582,0.16189999878406525,0.32670000195503235,-inf
4837,3070.3979,3072.3713,827.1668,225.7855,1511.8038,1214.9068,536.6139,312523860,-0.13448409736156464,-28.0423583984375,0.009999999776482582,0.16189999878406525,0.32659998536109924,-inf
4838,2970.8121,3088.7274,2787.1177,211.0903,1874.2386,1186.5371,656.7822,312590195,-0.1400846242904663,-28.029226303100586,0.009999999776482582,0.16189999878406525,0.32749998569488525,-inf
4839,2973.8742,3071.7084,2784.4875,226.5152,1997.7679,1099.0778,705.4158,312661442,-0.14410296082496643,-27.95417022705078,0.009999999776482582,0.16189999878406525,0.32820001244544983,-inf
4840,2982.1305,3058.2221,2727.7826,209.6088,1927.2589,1098.4377,681.4059,312730264,-0.14290058612823486,-27.883737564086914,0.009999999776482582,0.16189999878406525,0.3285999894142151,-inf
4841,2989.8191,3084.9577,2746.3413,229.1775,2015.7008,1063.6705,707.4554,312801717,-0.13677828013896942,-27.845619201660156,0.009999999776482582,0.16189999878406525,0.32850000262260437,-inf
4842,2981.2503,3093.7832,2692.9091,210.2971,1846.061,1157.6268,655.901,312867963,-0.13656894862651825,-27.907005310058594,0.009999999776482582,0.16179999709129333,0.3294000029563904,-inf
4843,2940.1998,3069.5777,2799.1827,222.3584,2222.8634,972.3342,783.3069,312947077,-0.141588032245636,-27.8563232421875,0.009999999776482582,0.16189999878406525,0.3294999897480011,-inf
4844,3027.4341,3068.031,1312.7669,210.6437,1667.0718,1181.5849,590.3267,313006700,-0.13638363778591156,-27.96455955505371,0.009999999776482582,0.16179999709129333,0.3294999897480011,-inf
4845,2961.0101,3059.4827,2796.5959,208.2554,2143.3943,1074.9614,756.6238,313083119,-0.14116637408733368,-28.005748748779297,0.009999999776482582,0.16189999878406525,0.3294999897480011,-inf
4846,1313.5273,3084.749,1300.9201,212.4749,1690.6567,1196.9371,597.3762,313143454,-0.13850390911102295,-28.062238693237305,0.009999999776482582,0.16179999709129333,0.3292999863624573,-inf
4847,2993.4463,3068.2562,2850.5125,211.7492,2008.4352,1118.5314,701.3564,313214291,0.10904134809970856,-28.053421020507812,0.009999999776482582,0.16179999709129333,0.3287999927997589,-inf
4848,3022.5636,3090.5317,2721.9084,228.384,1806.6789,1164.339,635.2772,313278454,0.043197132647037506,-27.947242736816406,0.009999999776482582,0.16179999709129333,0.3287999927997589,-inf
4849,2966.6565,3031.7063,2809.6249,232.3935,2035.3262,1117.2131,719.1485,313351088,0.12101714313030243,-27.974313735961914,0.009999999776482582,0.16179999709129333,0.32839998602867126,-inf
4850,2909.7075,3073.3983,2769.7326,329.7465,2172.3278,1041.479,769.8812,313428846,-0.14191529154777527,-27.9974308013916,0.009999999776482582,0.16179999709129333,0.32829999923706055,-inf
4851,3043.9887,3075.9121,675.6358,209.7341,1463.7322,1191.6664,522.1782,313481586,-0.13494348526000977,-28.14954376220703,0.009999999776482582,0.16169999539852142,0.3280999958515167,-inf
4852,2924.6297,3071.4431,2807.5591,205.9927,2204.9868,1049.7753,777.3465,313560098,-0.13895760476589203,-28.104782104492188,0.009999999776482582,0.16169999539852142,0.32829999923706055,-inf
4853,3023.0447,3068.4648,867.3097,222.5141,1583.6399,1210.899,561.396,313616799,-0.13653117418289185,-28.104833602905273,0.009999999776482582,0.16169999539852142,0.32820001244544983,-inf
4854,2992.9572,3057.828,2773.6522,208.368,2068.4826,1070.1279,729.8515,313690514,-0.14303313195705414,-28.075063705444336,0.009999999776482582,0.16169999539852142,0.32820001244544983,-inf
4855,2990.4935,3093.7001,2699.0078,212.9367,1821.3929,1141.8341,643.3564,313755493,-0.14657869935035706,-28.079599380493164,0.009999999776482582,0.16169999539852142,0.3287999927997589,-inf
4856,2954.6079,3036.4601,2791.4267,156.218,1917.2178,1153.2631,682.1485,313824390,-0.14646875858306885,-28.050579071044922,0.009999999776482582,0.16179999709129333,0.33000001311302185,-inf
4857,2979.9178,3043.9835,2734.8151,228.5541,1992.5903,1109.1273,706.5842,313895755,-0.1492176204919815,-27.993732452392578,0.009999999776482582,0.16169999539852142,0.3296999931335449,-inf
4858,2979.3456,3050.4153,2636.7908,213.6985,1806.5702,1170.2134,636.1881,313960010,-0.1402713805437088,-28.025646209716797,0.009999999776482582,0.16169999539852142,0.3296999931335449,-inf
4859,2947.0161,3034.4891,2781.0787,207.8399,2042.3674,1130.4775,724.7822,314033213,-0.14389418065547943,-28.014516830444336,0.009999999776482582,0.16169999539852142,0.3294999897480011,-inf
4860,2996.6348,3060.4337,2711.3144,209.9975,1840.4026,1161.5835,649.9307,314098856,-0.14304479956626892,-27.923398971557617,0.009999999776482582,0.16169999539852142,0.3303000032901764,-inf
4861,2976.6595,3090.6016,2771.7545,211.2085,2063.0669,1111.7308,726.2772,314172210,-0.1467294692993164,-27.887126922607422,0.009999999776482582,0.16169999539852142,0.3305000066757202,-inf
4862,3006.8404,3038.7866,859.8339,225.5819,1580.312,1138.0628,564.6238,314229237,0.11409957706928253,-27.804643630981445,0.009999999776482582,0.16169999539852142,0.3305000066757202,-inf
4863,2940.867,3059.4492,2794.3632,210.3328,2130.5002,1040.4855,752.6535,314305255,-0.14900992810726166,-27.76466178894043,0.009999999776482582,0.16169999539852142,0.3303999900817871,-inf
4864,3018.3444,3087.4788,1118.8406,227.5755,1651.8852,1163.8219,584.7624,314364316,-0.14418339729309082,-27.79578399658203,0.009999999776482582,0.16169999539852142,0.3301999866962433,-inf
4865,2974.263,3094.1303,2790.6841,228.1794,2123.3608,1050.7355,746.1089,314439673,0.06631648540496826,-27.728132247924805,0.009999999776482582,0.16169999539852142,0.32989999651908875,-inf
4866,3038.0309,3084.1194,1482.2525,214.5471,1740.6147,1156.9837,617.4257,314502033,0.13642233610153198,-27.78390884399414,0.009999999776482582,0.1615999937057495,0.3296000063419342,-inf
4867,3000.1868,3096.9165,2760.9769,214.7864,1981.5207,1147.6943,703.099,314573046,-0.14120616018772125,-27.817304611206055,0.009999999776482582,0.1615999937057495,0.32910001277923584,-inf
4868,3004.6437,3125.1746,2800.438,228.7326,1986.8746,1130.1837,696.8911,314643432,-0.008883848786354065,-27.779741287231445,0.009999999776482582,0.1615000069141388,0.32919999957084656,-inf
4869,3022.7113,3086.2473,2790.7064,216.1335,1937.7138,1185.0982,681.6436,314712278,0.052674125880002975,-27.83922576904297,0.009999999776482582,0.1615000069141388,0.3296999931335449,-inf
4870,3043.7064,3059.6796,2243.0996,212.8307,1827.6672,1124.3039,641.9406,314777114,0.05493919178843498,-27.88865852355957,0.009999999776482582,0.1615000069141388,0.3294000029563904,-inf
4871,2969.0723,3066.8414,2766.4406,224.3188,2111.4696,1102.0557,743.7624,314852234,-0.00017896294593811035,-27.9295654296875,0.009999999776482582,0.1615000069141388,0.33090001344680786,-inf
4872,3014.4729,3075.0254,2737.1582,211.8673,1811.8681,1177.1047,637.6832,314916640,-0.10654374957084656,-27.945449829101562,0.009999999776482582,0.1615000069141388,0.33090001344680786,-inf
4873,2989.2596,3100.9471,2764.648,156.9737,1925.7219,1128.0135,680.6931,314985390,-0.08015595376491547,-27.831052780151367,0.009999999776482582,0.1615000069141388,0.3312000036239624,-inf
4874,3006.2529,3081.0159,1316.1026,160.8497,1729.4983,1186.5068,608.0495,315046803,-0.04489341005682945,-27.908254623413086,0.009999999776482582,0.16140000522136688,0.33090001344680786,-inf
4875,2987.4456,3084.0243,2839.0575,208.0269,2130.104,1105.6587,747.0396,315122254,-0.0906265377998352,-27.86612892150879,0.009999999776482582,0.16140000522136688,0.33079999685287476,-inf
4876,3047.536,3078.6395,1295.6576,209.4757,1656.6819,1219.3926,585.1485,315181354,-0.08665560185909271,-27.85683822631836,0.009999999776482582,0.16140000522136688,0.3312999904155731,-inf
4877,2969.4848,3048.2788,2754.1882,157.3453,1961.3391,1148.7505,697.0,315251751,-0.10564374923706055,-27.887821197509766,0.009999999776482582,0.16140000522136688,0.3312000036239624,-inf
4878,2981.0194,3096.9173,2828.5421,159.326,2109.9507,1117.1394,738.1089,315326300,-0.05727546289563179,-27.939289093017578,0.009999999776482582,0.16140000522136688,0.3310999870300293,-inf
4879,3028.065,3082.728,867.7516,156.2093,1463.3772,1185.6944,521.7426,315378996,-0.13572847843170166,-28.01241111755371,0.009999999776482582,0.16130000352859497,0.33059999346733093,-inf
4880,2921.4143,3076.478,2777.4692,156.6688,2084.7124,1086.1022,744.4851,315454189,-0.13969185948371887,-27.99325942993164,0.009999999776482582,0.16130000352859497,0.3301999866962433,-inf
4881,2989.489,3054.649,2719.5159,212.4851,1869.5621,1145.8435,657.7129,315520618,-0.14196860790252686,-27.956043243408203,0.009999999776482582,0.16120000183582306,0.3301999866962433,-inf
4882,2998.1038,3076.8506,1482.8078,153.035,1759.9165,1180.0333,616.5545,315582890,-0.14218103885650635,-28.014291763305664,0.009999999776482582,0.16120000183582306,0.33059999346733093,-inf
4883,1483.5163,3049.4562,2807.7818,160.6566,2050.0089,1105.8256,719.5941,315655569,-0.14226163923740387,-27.974843978881836,0.009999999776482582,0.16120000183582306,0.3301999866962433,-inf
4884,1487.4358,3070.6268,845.6537,19.2476,1482.1119,1190.0537,527.2277,315708819,-0.13928675651550293,-27.952285766601562,0.009999999776482582,0.16120000183582306,0.32989999651908875,-inf
4885,2913.4481,3039.8097,2798.79,154.7831,2138.5352,1071.8125,761.3168,315785712,-0.14131362736225128,-28.015836715698242,0.009999999776482582,0.16110000014305115,0.33009999990463257,-inf
4886,3018.9462,3060.206,2748.0371,150.5701,1904.3095,1081.7067,670.8317,315853466,-0.14079023897647858,-27.978782653808594,0.009999999776482582,0.16110000014305115,0.33070001006126404,-inf
4887,3013.2366,3044.8166,2765.2078,154.0541,1828.4438,1191.0278,644.7624,315918587,-0.13919305801391602,-27.926729202270508,0.009999999776482582,0.16099999845027924,0.3303999900817871,-inf
4888,2978.7748,3067.2746,2864.5872,153.6878,2345.527,976.6718,817.2475,316001129,-0.14171449840068817,-27.92491912841797,0.009999999776482582,0.16089999675750732,0.3301999866962433,-inf
4889,845.5357,3085.9839,826.3831,156.0284,1475.4544,1171.6831,523.2871,316053981,-0.14024078845977783,-27.88673210144043,0.009999999776482582,0.16089999675750732,0.33000001311302185,-inf
